Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,F,I,M
I,-0.366361141204834,-0.5833158493041992,-0.8253158926963806,-0.3951258361339569,-0.03319640830159187,-0.48898768424987793,-0.74598628282547,5,0,1,0
I,-0.3247215151786804,-0.3313707411289215,-0.3470992147922516,-0.5440050363540649,-0.4905347228050232,-0.42055779695510864,-0.6202552914619446,7,0,1,0
I,-0.11652464419603348,-0.1802038848400116,-0.3470992147922516,-0.4726245701313019,-0.299038290977478,-0.49354976415634155,-0.5987014174461365,7,0,1,0
M,-0.03324589133262634,-0.12981460988521576,-0.3470992147922516,-0.5042359232902527,-0.46349987387657166,-0.49354976415634155,-0.4945242404937744,9,0,0,1
F,0.2582302391529083,0.2229084074497223,0.011563297361135483,-0.15141260623931885,-0.03094353899359703,0.026517964899539948,-0.26820844411849976,8,1,0,0
M,0.5080664753913879,0.5756314396858215,0.25067174434661865,0.3084815442562103,0.32501429319381714,0.6743214726448059,0.05869220942258835,8,0,0,1
F,0.5080664753913879,0.5252425074577332,0.25067174434661865,0.35640835762023926,0.6471788287162781,0.27286574244499207,0.09102316200733185,10,1,0,0
M,0.5080664753913879,0.4748535454273224,0.37022578716278076,0.6205161213874817,0.8657099604606628,0.3869157135486603,0.4754008948802948,11,0,0,1
M,0.7162638306617737,0.8275765776634216,0.48977982997894287,0.6470288634300232,1.070723533630371,0.5967675447463989,0.18801550567150116,7,0,0,1
M,0.7162638306617737,0.6764094233512878,0.25067174434661865,0.6388710141181946,1.1743569374084473,0.5146515965461731,0.04432303085923195,8,0,0,1
M,0.7579032182693481,1.2306883335113525,0.7288882732391357,0.5940033793449402,0.9828605055809021,0.26374173164367676,0.33889293670654297,8,0,0,1
F,0.7995426058769226,0.5756314396858215,0.011563297361135483,0.3717042803764343,0.539039671421051,0.5283375382423401,0.1161692664027214,7,1,0,0
M,0.8411819934844971,0.9787434935569763,0.8484423756599426,0.6164373159408569,0.8251577615737915,0.4188496768474579,0.6047242879867554,7,0,0,1
M,0.8411819934844971,0.7267983555793762,0.8484423756599426,0.48183417320251465,0.5728331208229065,0.7153794169425964,0.331708163022995,9,0,0,1
M,0.9244607090950012,0.7267983555793762,0.1311173439025879,0.7184092998504639,1.3771177530288696,0.4416596591472626,-0.09936966001987457,9,0,0,1
F,0.9661000967025757,1.1802992820739746,0.8484423756599426,1.128337025642395,1.2915077209472656,1.1943892240524292,0.9424017667770386,8,1,0,0
M,1.1326581239700317,0.9787434935569763,1.2071048021316528,1.243565559387207,1.4334402084350586,0.9526032209396362,-0.43704721331596375,10,0,0,1
M,1.1326581239700317,0.7771876454353333,0.37022578716278076,0.8132432699203491,1.1292989253997803,0.852239191532135,0.43947774171829224,7,0,0,1
M,1.1326581239700317,1.0795214176177979,0.37022578716278076,1.2496837377548218,1.5596024990081787,1.5958448648452759,0.6909397840499878,9,0,0,1
F,1.2992156744003296,1.4322446584701538,0.8484423756599426,1.313926339149475,1.5933958292007446,0.9252313375473022,1.369887351989746,10,1,0,0
F,1.3824944496154785,1.7345783710479736,1.3266589641571045,1.691222906112671,1.5708669424057007,1.6505887508392334,1.6716418266296387,9,1,0,0
M,1.632331132888794,1.3818557262420654,1.3266589641571045,1.8737528324127197,2.0822746753692627,1.846754550933838,1.664457082748413,10,0,0,1
I,-2.0735769271850586,-2.0949862003326416,-1.6621949672698975,-1.494384765625,-1.4525220394134521,-1.4424450397491455,-1.5003725290298462,5,0,1,0
I,-1.6155433654785156,-1.6414850950241089,-1.7817491292953491,-1.3954718112945557,-1.3579003810882568,-1.3557671308517456,-1.3530876636505127,5,0,1,0
I,-1.6155433654785156,-1.4903181791305542,-1.303532361984253,-1.2894208431243896,-1.206956148147583,-1.259965181350708,-1.3207567930221558,6,0,1,0
I,-1.32406747341156,-1.2887619733810425,-1.1839781999588013,-1.2904406785964966,-1.229485273361206,-1.319271206855774,-1.2812412977218628,6,0,1,0
I,-1.32406747341156,-1.3895399570465088,-1.1839781999588013,-1.2506715059280396,-1.1664040088653564,-1.2006592750549316,-1.2453181743621826,5,0,1,0
I,-0.8660341501235962,-0.9864278435707092,-0.9448699355125427,-1.118107795715332,-1.1123344898223877,-1.0866092443466187,-1.0513331890106201,7,0,1,0
I,-0.7411157488822937,-0.7344827651977539,-0.7057616710662842,-1.0089976787567139,-1.008701205253601,-0.9406254291534424,-1.0225945711135864,6,0,1,0
I,-0.7411157488822937,-0.8352609872817993,-0.9448699355125427,-0.9437355399131775,-0.8352280855178833,-0.9862454533576965,-0.932786762714386,6,0,1,0
I,-0.699476420879364,-0.8352609872817993,-0.7057616710662842,-0.6775884628295898,-0.4567412734031677,-0.5574176907539368,-0.94356369972229,7,0,1,0
I,-0.3247215151786804,-0.43214866518974304,-1.1839781999588013,-0.36249470710754395,-0.19315211474895477,-0.44336774945259094,-0.4226779341697693,7,0,1,0
I,-0.24144276976585388,-0.23059284687042236,-0.3470992147922516,-0.6449573636054993,-0.6842839121818542,-0.5939136743545532,-0.48015496134757996,9,0,1,0
M,-0.11652464419603348,-0.029036689549684525,-0.3470992147922516,-0.2778579294681549,-0.1458413302898407,-0.2335159033536911,-0.41908568143844604,6,0,0,1
I,-0.03324589133262634,0.021352272480726242,0.011563297361135483,-0.46752598881721497,-0.5288339257240295,-0.3931857645511627,-0.408308744430542,10,0,1,0
I,0.13331210613250732,0.12213020026683807,0.011563297361135483,-0.18098442256450653,0.0005970285856164992,-0.19701999425888062,-0.2897622585296631,7,0,1,0
I,0.13331210613250732,0.07174123823642731,0.37022578716278076,-0.2584831714630127,-0.1683702915906906,-0.1240280345082283,-0.35083168745040894,9,0,1,0
I,0.21659085154533386,0.374075323343277,-0.3470992147922516,-0.31966647505760193,-0.3215673863887787,-0.402309775352478,-0.20713910460472107,10,0,1,0
I,0.2998695969581604,0.3236863613128662,0.37022578716278076,-0.03618411719799042,0.04114920273423195,-0.02366403490304947,-0.027523312717676163,10,0,1,0
F,0.4247877299785614,0.42446428537368774,-0.466653436422348,0.26463356614112854,0.39485418796539307,-0.10578000545501709,0.25986194610595703,11,1,0,0
I,0.4247877299785614,0.42446428537368774,0.25067174434661865,0.0596696138381958,0.403865784406662,-0.133152037858963,-0.17121589183807373,9,0,1,0
F,0.4247877299785614,0.5252425074577332,0.6093342304229736,0.2625940442085266,0.5503041744232178,0.12688182294368744,-0.020338667556643486,9,1,0,0
F,0.46642711758613586,0.5252425074577332,-0.10799074918031693,0.1983516663312912,0.19434629380702972,0.25005578994750977,0.25986194610595703,7,1,0,0
F,0.46642711758613586,0.17251944541931152,0.37022578716278076,0.09026132524013519,0.009608638472855091,0.6241394281387329,0.0012151600094512105,9,1,0,0
M,0.5497058629989624,0.42446428537368774,0.48977982997894287,0.34519150853157043,0.38584256172180176,0.30479973554611206,0.4466622769832611,8,0,0,1
M,0.6329851150512695,0.5252425074577332,0.37022578716278076,-0.33292287588119507,-0.3350847363471985,-0.2882598340511322,0.21675407886505127,10,0,0,1
M,0.7995426058769226,0.7771876454353333,0.1311173439025879,0.35538870096206665,0.4782114028930664,0.35498175024986267,0.2957850694656372,10,0,0,1
F,0.8411819934844971,0.8779655694961548,0.48977982997894287,0.8264996409416199,1.2351850271224976,0.10407186299562454,0.7987091541290283,12,1,0,0
M,0.8411819934844971,0.8779655694961548,0.37022578716278076,0.40025633573532104,0.45342957973480225,0.12688182294368744,0.726862907409668,8,0,0,1
M,0.8411819934844971,0.8779655694961548,0.8484423756599426,0.9478463530540466,0.9963779449462891,1.2445710897445679,0.8346322774887085,8,0,0,1
M,0.8411819934844971,0.9283545017242432,0.8484423756599426,0.46449869871139526,0.4601881802082062,0.706255316734314,0.4754008948802948,9,0,0,1
M,0.8411819934844971,0.6260204315185547,0.1311173439025879,1.951251745223999,1.422175645828247,0.6058914065361023,0.6155011057853699,12,0,0,1
F,0.8411819934844971,0.7771876454353333,0.6093342304229736,0.8091644048690796,0.6674548387527466,1.0529671907424927,0.870555579662323,9,1,0,0
F,0.9244607090950012,0.9283545017242432,0.9679967761039734,0.8723871111869812,0.8093873262405396,1.0164711475372314,0.7987091541290283,9,1,0,0
F,1.0077394247055054,0.9283545017242432,0.25067174434661865,0.6735416650772095,0.4872230291366577,1.4133648872375488,0.5113239884376526,8,1,0,0
M,1.0077394247055054,1.0291324853897095,0.6093342304229736,1.1711653470993042,0.9738489985466003,0.6469495296478271,1.549502968788147,10,0,0,1
F,1.3824944496154785,1.2810777425765991,1.0875507593154907,2.033849000930786,1.971882700920105,2.0839786529541016,1.869219183921814,10,1,0,0
F,1.4241337776184082,1.5330225229263306,1.0875507593154907,1.9226994514465332,2.073263168334961,1.3723069429397583,1.4237719774246216,9,1,0,0
M,-0.07488526403903961,-0.1802038848400116,-0.466653436422348,-0.4410132169723511,-0.258486270904541,-0.402309775352478,-0.6992862820625305,7,0,0,1
I,0.1749514788389206,-0.029036689549684525,-0.22754515707492828,-0.3482186794281006,-0.1458413302898407,-0.3293178081512451,-0.46578577160835266,7,0,1,0
M,0.7995426058769226,0.5756314396858215,0.1311173439025879,0.16776007413864136,0.07043690979480743,0.30936166644096375,0.28141576051712036,9,0,0,1
M,0.8828213810920715,0.8275765776634216,0.25067174434661865,0.7479812502861023,1.0144011974334717,0.6971313953399658,0.43947774171829224,8,0,0,1
F,0.8828213810920715,1.0795214176177979,0.48977982997894287,1.0345226526260376,0.8724684119224548,1.2765048742294312,0.7987091541290283,10,1,0,0
F,0.9661000967025757,0.8275765776634216,0.9679967761039734,1.0834693908691406,1.3230481147766113,1.5182908773422241,0.4754008948802948,8,1,0,0
I,-1.2824280261993408,-1.3391510248184204,-1.4230866432189941,-1.2160009145736694,-1.2001975774765015,-1.1367913484573364,-1.1986181735992432,5,0,1,0
I,-1.0742309093475342,-0.9864278435707092,-1.303532361984253,-1.043668270111084,-0.9298498034477234,-1.186973214149475,-1.044148564338684,6,0,1,0
I,-1.032591700553894,-1.0872057676315308,-0.5862074494361877,-1.0416288375854492,-1.0177128314971924,-0.9862454533576965,-1.044148564338684,5,0,1,0
I,-0.9493128657341003,-1.0368168354034424,-0.9448699355125427,-1.1507389545440674,-1.1686569452285767,-1.050113320350647,-1.1052178144454956,6,0,1,0
I,-0.5745580196380615,-0.7344827651977539,-0.8253158926963806,-0.8631775975227356,-0.8307222723960876,-0.8083275556564331,-0.8645327091217041,7,0,1,0
I,-0.366361141204834,-0.7344827651977539,-0.3470992147922516,-0.6215038299560547,-0.5108107328414917,-0.6486576795578003,-0.6741400361061096,6,0,1,0
I,-0.3247215151786804,-0.3313707411289215,-0.7057616710662842,-0.7438703179359436,-0.7113186717033386,-0.826575517654419,-0.6454014778137207,7,0,1,0
I,-0.1998033970594406,-0.4825376272201538,-0.466653436422348,-0.7948563098907471,-0.7743998169898987,-0.6851536631584167,-0.7783171534538269,7,0,1,0
I,-0.07488526403903961,-0.12981460988521576,-0.3470992147922516,-0.5062753558158875,-0.5536158680915833,-0.6669056415557861,-0.35083168745040894,8,0,1,0
I,-0.03324589133262634,-0.07942565530538559,0.011563297361135483,-0.4216385781764984,-0.3666253089904785,-0.3201937973499298,-0.5017089247703552,7,0,1,0
M,0.1749514788389206,0.42446428537368774,0.25067174434661865,-0.09838707745075226,0.09071299433708191,-0.16508601605892181,-0.1640312373638153,7,0,0,1
I,0.1749514788389206,0.2229084074497223,0.011563297361135483,-0.11572229117155075,-0.31706151366233826,0.08582384139299393,0.1628694087266922,7,0,1,0
I,0.21659085154533386,0.27329736948013306,-0.3470992147922516,-0.17894501984119415,-0.051219627261161804,-0.2015819251537323,-0.2358776032924652,8,0,1,0
M,0.21659085154533386,0.2229084074497223,0.9679967761039734,-0.004572757054120302,0.3655664920806885,-0.19701999425888062,-0.09936966001987457,9,0,0,1
M,0.21659085154533386,-0.23059284687042236,-0.22754515707492828,-0.20647741854190826,-0.07374858111143112,-0.16508601605892181,-0.35083168745040894,7,0,0,1
I,0.2582302391529083,0.2229084074497223,-0.3470992147922516,-0.26154235005378723,-0.08951880037784576,-0.41143378615379333,-0.2107313722372055,7,0,1,0
M,0.2998695969581604,0.42446428537368774,0.1311173439025879,0.2177264243364334,0.2957267463207245,-0.1468379944562912,0.24190038442611694,10,0,0,1
I,0.34150898456573486,0.5756314396858215,0.25067174434661865,0.7194288969039917,0.998630702495575,0.37322962284088135,0.5077317357063293,8,0,1,0
M,0.3831483721733093,0.374075323343277,0.48977982997894287,0.378842294216156,0.7057539820671082,-0.15139992535114288,0.43947774171829224,9,0,0,1
F,0.4247877299785614,0.7267983555793762,0.7288882732391357,0.5532145500183105,0.6606960892677307,0.6195775270462036,0.5113239884376526,9,1,0,0
M,0.5080664753913879,1.0291324853897095,0.48977982997894287,0.7938687205314636,1.2599669694900513,0.5511475205421448,0.43947774171829224,10,0,0,1
M,0.5497058629989624,0.42446428537368774,0.37022578716278076,0.09230074286460876,0.04340207204222679,0.30023765563964844,0.008399805054068565,7,0,0,1
I,0.5913457274436951,0.6764094233512878,0.37022578716278076,0.31663933396339417,0.5728331208229065,0.03107990324497223,0.2634541988372803,9,0,1,0
M,0.6329851150512695,0.6260204315185547,-0.22754515707492828,0.3706843852996826,0.2867151200771332,0.35041967034339905,0.4251084625720978,8,0,0,1
M,0.7162638306617737,-0.43214866518974304,0.37022578716278076,0.505287766456604,0.5795918703079224,0.6241394281387329,0.22393883764743805,8,0,0,1
M,0.7579032182693481,0.6764094233512878,1.5657674074172974,1.036562204360962,1.0819880962371826,0.9206693768501282,0.9424017667770386,10,0,0,1
M,0.8411819934844971,0.9283545017242432,0.9679967761039734,1.1048834323883057,1.2870017290115356,1.116835117340088,0.9459940791130066,11,0,0,1
F,0.8411819934844971,0.8275765776634216,1.2071048021316528,1.7799386978149414,1.7443400621414185,2.0976643562316895,1.0537636280059814,10,1,0,0
M,0.8828213810920715,0.7771876454353333,0.9679967761039734,0.8458743691444397,0.712512731552124,1.1624550819396973,0.9424017667770386,10,0,0,1
M,0.8828213810920715,1.2306883335113525,0.8484423756599426,1.1925793886184692,1.3861292600631714,1.0392811298370361,0.8382247686386108,12,0,0,1
F,0.9244607090950012,0.7771876454353333,0.37022578716278076,0.49814948439598083,0.4849701523780823,0.15425387024879456,0.7987091541290283,10,1,0,0
F,0.9244607090950012,0.9283545017242432,0.8484423756599426,1.3220839500427246,1.4627279043197632,1.0940251350402832,1.0860942602157593,11,1,0,0
M,0.9244607090950012,0.9283545017242432,0.9679967761039734,0.9437675476074219,1.057206153869629,0.8111812472343445,0.9424017667770386,8,0,0,1
F,1.0493788719177246,0.8779655694961548,0.48977982997894287,0.9825170040130615,0.9806077480316162,1.3768688440322876,0.8346322774887085,8,1,0,0
M,1.2159368991851807,1.1802992820739746,0.9679967761039734,1.3516559600830078,1.6609827280044556,1.481794834136963,1.0214327573776245,8,0,0,1
F,1.2575763463974,1.1299103498458862,0.8484423756599426,1.3567544221878052,1.699282169342041,1.1396450996398926,0.9424017667770386,8,1,0,0
F,1.2575763463974,1.0291324853897095,0.25067174434661865,0.7500205039978027,0.5210164785385132,1.125959038734436,1.0573558807373047,10,1,0,0
M,1.2992156744003296,1.3818557262420654,1.0875507593154907,1.7197751998901367,1.568613886833191,1.673398733139038,1.7327109575271606,10,0,0,1
M,1.4657732248306274,1.3818557262420654,1.8048758506774902,2.2102608680725098,2.357128143310547,2.3531360626220703,1.919511318206787,9,0,0,1
F,1.5490518808364868,1.3818557262420654,0.8484423756599426,2.1990437507629395,2.312070369720459,2.5173680782318115,1.69678795337677,10,1,0,0
F,1.590691328048706,1.5834115743637085,0.9679967761039734,1.960429072380066,2.183655023574829,1.57759690284729,2.1530120372772217,8,1,0,0
F,1.632331132888794,1.83535635471344,1.5657674074172974,1.8778318166732788,1.8750081062316895,2.2071526050567627,1.7327109575271606,10,1,0,0
I,-0.8660341501235962,-1.0368168354034424,-0.9448699355125427,-0.9937018156051636,-0.8780331015586853,-0.9406254291534424,-1.0980331897735596,6,0,1,0
I,-0.366361141204834,-0.5833158493041992,-0.9448699355125427,-0.6317009925842285,-0.5536158680915833,-0.48442575335502625,-0.8106479644775391,6,0,1,0
M,-0.366361141204834,-0.43214866518974304,-0.22754515707492828,-0.6082473993301392,-0.5355926156044006,-0.48898768424987793,-0.7172478437423706,7,0,0,1
M,-0.11652464419603348,0.021352272480726242,0.37022578716278076,0.925412654876709,0.9445613026618958,1.0073472261428833,1.0106557607650757,8,0,0,1
I,-0.07488526403903961,-0.07942565530538559,0.011563297361135483,-0.228911355137825,-0.04446088895201683,-0.192457914352417,-0.4334549605846405,7,0,1,0
F,0.2998695969581604,0.12213020026683807,0.9679967761039734,1.7044792175292969,1.8750081062316895,1.545662760734558,1.5351336002349854,8,1,0,0
I,0.2998695969581604,0.12213020026683807,0.011563297361135483,0.016841406002640724,0.24616295099258423,0.30479973554611206,-0.2789853513240814,7,0,1,0
F,0.3831483721733093,0.42446428537368774,0.25067174434661865,0.2768701910972595,0.7733411192893982,0.07669983059167862,-0.21432365477085114,8,1,0,0
F,0.674624502658844,0.5756314396858215,0.37022578716278076,0.5532145500183105,0.8454337120056152,0.7838093042373657,0.14131557941436768,9,1,0,0
M,0.8411819934844971,0.7267983555793762,0.48977982997894287,0.8417955636978149,1.3433243036270142,0.7473132610321045,0.285008043050766,8,0,0,1
F,0.9661000967025757,0.9787434935569763,0.8484423756599426,0.9988325834274292,1.1675981283187866,1.1077109575271606,0.6657934784889221,8,1,0,0
M,1.0493788719177246,1.1802992820739746,1.0875507593154907,1.0538973808288574,1.0211598873138428,0.8887352347373962,1.060948133468628,8,0,0,1
I,-1.865379810333252,-1.9438191652297974,-2.140411615371704,-1.4484972953796387,-1.4029582738876343,-1.4424450397491455,-1.4141569137573242,3,0,1,0
M,-1.4489858150482178,-1.4399292469024658,-1.1839781999588013,-1.2884012460708618,-1.2903133630752563,-1.3147090673446655,-1.1626949310302734,6,0,0,1
I,-0.5745580196380615,-0.5833158493041992,-0.22754515707492828,-0.7265350222587585,-0.650490403175354,-0.9679974317550659,-0.6382168531417847,8,0,1,0
I,-0.5329186320304871,-0.43214866518974304,-0.7057616710662842,-0.7734422087669373,-0.8284693360328674,-0.7170876264572144,-0.6382168531417847,7,0,1,0
I,-0.28308215737342834,-0.3313707411289215,-0.5862074494361877,-0.5542022585868835,-0.594167947769165,-0.42968180775642395,-0.44782423973083496,7,0,1,0
